Purpose,EntryPeriod,ReturnPeriod,Percent
4,28,7,0
4,28,8,0
4,28,9,0
4,28,10,0
4,28,11,0
4,28,12,0
4,28,13,0
4,28,14,0
4,28,15,0
4,28,16,0
4,28,17,0
4,28,18,0
4,28,19,0
4,28,20,0
4,28,21,0
4,28,22,0
4,28,23,0
4,28,24,0
4,28,25,0
4,28,26,0
4,28,27,0
4,28,28,0.001147451
4,28,29,0.007348955
4,28,30,0.004451295
4,28,31,0.00038448
4,28,32,0.001816565
4,28,33,0
4,28,34,0.000669466
4,28,35,0
4,28,36,0
4,28,37,0
4,28,38,0
4,28,39,0
4,28,40,0.000595163
4,28,41,0.001973931
4,28,42,0
4,28,43,0
4,28,44,0
4,28,45,0
4,28,46,0
4,28,47,0
4,28,48,0
4,29,1,0
4,29,2,0
4,29,3,0
4,29,4,0
4,29,5,0
4,29,6,0
4,29,7,0
4,29,8,0
4,29,9,0
4,29,10,0
4,29,11,0
4,29,12,0
4,29,13,0
4,29,14,0
4,29,15,0
4,29,16,0
4,29,17,0
4,29,18,0
4,29,19,0
4,29,20,0
4,29,21,0
4,29,22,0
4,29,23,0
4,29,24,0
4,29,25,0
4,29,26,0
4,29,27,0
4,29,28,0
4,29,29,0.000395328
4,29,30,0.031994709
4,29,31,0.001977842
4,29,32,0.003675166
4,29,33,0
4,29,34,0
4,29,35,0
4,29,36,0
4,29,37,0
4,29,38,0
4,29,39,0
4,29,40,0
4,29,41,0
4,29,42,0
4,29,43,0
4,29,44,0
4,29,45,0
4,29,46,0
4,29,47,0
4,29,48,0
4,30,1,0
4,30,2,0
4,30,3,0
4,30,4,0
4,30,5,0
4,30,6,0
4,30,7,0
4,30,8,0
4,30,9,0
4,30,10,0
4,30,11,0
4,30,12,0
4,30,13,0
4,30,14,0
4,30,15,0
4,30,16,0
4,30,17,0
4,30,18,0
4,30,19,0
4,30,20,0
4,30,21,0
4,30,22,0
4,30,23,0
4,30,24,0
4,30,25,0
4,30,26,0
4,30,27,0
4,30,28,0
4,30,29,0
4,30,30,0
4,30,31,0.005230504
4,30,32,0.000339175
4,30,33,0.000473529
4,30,34,0.0004625
4,30,35,0
4,30,36,0
4,30,37,0
4,30,38,0
4,30,39,0
4,30,40,0
4,30,41,0.001025539
4,30,42,0
4,30,43,0
4,30,44,0
4,30,45,0
4,30,46,0
4,30,47,0
4,30,48,0
4,31,1,0
4,31,2,0
4,31,3,0
4,31,4,0
4,31,5,0
4,31,6,0
4,31,7,0
4,31,8,0
4,31,9,0
4,31,10,0
4,31,11,0
4,31,12,0
4,31,13,0
4,31,14,0
4,31,15,0
4,31,16,0
4,31,17,0
4,31,18,0
4,31,19,0
4,31,20,0
4,31,21,0
4,31,22,0
4,31,23,0
4,31,24,0
4,31,25,0
4,31,26,0
4,31,27,0
4,31,28,0
4,31,29,0
4,31,30,0
4,31,31,0
4,31,32,0.004127045
4,31,33,0.006466447
4,31,34,0
4,31,35,0
4,31,36,0
4,31,37,0
4,31,38,0
4,31,39,0
4,31,40,0
4,31,41,0
4,31,42,0
4,31,43,0
4,31,44,0
4,31,45,0
4,31,46,0
4,31,47,0
4,31,48,0
4,32,1,0
4,32,2,0
4,32,3,0
4,32,4,0
4,32,5,0
4,32,6,0
4,32,7,0
4,32,8,0
4,32,9,0
4,32,10,0
4,32,11,0
4,32,12,0
4,32,13,0
4,32,14,0
4,32,15,0
4,32,16,0
4,32,17,0
4,32,18,0
4,32,19,0
4,32,20,0
4,32,21,0
4,32,22,0
4,32,23,0
4,32,24,0
4,32,25,0
4,32,26,0
4,32,27,0
4,32,28,0
4,32,29,0
4,32,30,0
4,32,31,0
4,32,32,0.00516123
4,32,33,0.003565107
4,32,34,0.008083467
4,32,35,0
4,32,36,0
4,32,37,0
4,32,38,0
4,32,39,0
4,32,40,0
4,32,41,0
4,32,42,0
4,32,43,0
4,32,44,0
4,32,45,0
4,32,46,0
4,32,47,0
4,32,48,0
4,33,1,0
4,33,2,0
4,33,3,0
4,33,4,0
4,33,5,0
4,33,6,0
4,33,7,0
4,33,8,0
4,33,9,0
4,33,10,0
4,33,11,0
4,33,12,0
4,33,13,0
4,33,14,0
4,33,15,0
4,33,16,0
4,33,17,0
4,33,18,0
4,33,19,0
4,33,20,0
4,33,21,0
4,33,22,0
4,33,23,0
4,33,24,0
4,33,25,0
4,33,26,0
4,33,27,0
4,33,28,0
4,33,29,0
4,33,30,0
4,33,31,0
4,33,32,0
4,33,33,0
4,33,34,0.001974665
4,33,35,0.000254315
4,33,36,0.001524644
4,33,37,0.000802988
4,33,38,0
4,33,39,0
4,33,40,0
4,33,41,0
4,33,42,0
4,33,43,0
4,33,44,0
4,33,45,0
4,33,46,0
4,33,47,0
4,33,48,0
4,34,1,0
4,34,2,0
4,34,3,0
4,34,4,0
4,34,5,0
4,34,6,0
4,34,7,0
4,34,8,0
4,34,9,0
4,34,10,0
4,34,11,0
4,34,12,0
4,34,13,0
4,34,14,0
4,34,15,0
4,34,16,0
4,34,17,0
4,34,18,0
4,34,19,0
4,34,20,0
4,34,21,0
4,34,22,0
4,34,23,0
4,34,24,0
4,34,25,0
4,34,26,0
4,34,27,0
4,34,28,0
4,34,29,0
4,34,30,0
4,34,31,0
4,34,32,0
4,34,33,0
4,34,34,0.000229388
4,34,35,0.003770639
4,34,36,0.015308851
4,34,37,0.004120213
4,34,38,0
4,34,39,0
4,34,40,0
4,34,41,0
4,34,42,0
4,34,43,0
4,34,44,0
4,34,45,0
4,34,46,0
4,34,47,0
4,34,48,0
4,35,1,0
4,35,2,0
4,35,3,0
4,35,4,0
4,35,5,0
4,35,6,0
4,35,7,0
4,35,8,0
4,35,9,0
4,35,10,0
4,35,11,0
4,35,12,0
4,35,13,0
4,35,14,0
4,35,15,0
4,35,16,0
4,35,17,0
4,35,18,0
4,35,19,0
4,35,20,0
4,35,21,0
4,35,22,0
4,35,23,0
4,35,24,0
4,35,25,0
4,35,26,0
4,35,27,0
4,35,28,0
4,35,29,0
4,35,30,0
4,35,31,0
4,35,32,0
4,35,33,0
4,35,34,0
4,35,35,0
4,35,36,0
4,35,37,0.000178643
4,35,38,0
4,35,39,0
4,35,40,0
4,35,41,0
4,35,42,0
4,35,43,0
4,35,44,0
4,35,45,0
4,35,46,0
4,35,47,0
4,35,48,0
4,36,1,0
4,36,2,0
4,36,3,0
4,36,4,0
4,36,5,0
4,36,6,0
4,36,7,0
4,36,8,0
4,36,9,0
4,36,10,0
4,36,11,0
4,36,12,0
4,36,13,0
4,36,14,0
4,36,15,0
4,36,16,0
4,36,17,0
4,36,18,0
4,36,19,0
4,36,20,0
4,36,21,0
4,36,22,0
4,36,23,0
4,36,24,0
4,36,25,0
4,36,26,0
4,36,27,0
4,36,28,0
4,36,29,0
4,36,30,0
4,36,31,0
4,36,32,0
4,36,33,0
4,36,34,0
4,36,35,0
4,36,36,0.000447786
4,36,37,0.005075867
4,36,38,0.005040651
4,36,39,0
4,36,40,0.001676367
4,36,41,0
4,36,42,0
4,36,43,0
4,36,44,0
4,36,45,0
4,36,46,0
4,36,47,0
4,36,48,0
4,37,1,0
4,37,2,0
4,37,3,0
4,37,4,0
4,37,5,0
4,37,6,0
4,37,7,0
4,37,8,0
4,37,9,0
4,37,10,0
4,37,11,0
4,37,12,0
4,37,13,0
4,37,14,0
4,37,15,0
4,37,16,0
4,37,17,0
4,37,18,0
4,37,19,0
4,37,20,0
4,37,21,0
4,37,22,0
4,37,23,0
4,37,24,0
4,37,25,0
4,37,26,0
4,37,27,0
4,37,28,0
4,37,29,0
4,37,30,0
4,37,31,0
4,37,32,0
4,37,33,0
4,37,34,0
4,37,35,0
4,37,36,0
4,37,37,0.001112724
4,37,38,0.000532752
4,37,39,0
4,37,40,0.001894433
4,37,41,0
4,37,42,0
4,37,43,0
4,37,44,0
4,37,45,0
4,37,46,0
4,37,47,0
4,37,48,0
4,38,1,0
4,38,2,0
4,38,3,0
4,38,4,0
4,38,5,0
4,38,6,0
4,38,7,0
4,38,8,0
4,38,9,0
4,38,10,0
4,38,11,0
4,38,12,0
4,38,13,0
4,38,14,0
4,38,15,0
4,38,16,0
4,38,17,0
4,38,18,0
4,38,19,0
4,38,20,0
4,38,21,0
4,38,22,0
4,38,23,0
4,38,24,0
4,38,25,0
4,38,26,0
4,38,27,0
4,38,28,0
4,38,29,0
4,38,30,0
4,38,31,0
4,38,32,0
4,38,33,0
4,38,34,0
4,38,35,0
4,38,36,0
4,38,37,0
4,38,38,0
4,38,39,0.008454121
4,38,40,0.00061406
4,38,41,0
4,38,42,0
4,38,43,0
4,38,44,0
4,38,45,0
4,38,46,0
4,38,47,0
4,38,48,0
4,39,1,0
4,39,2,0
4,39,3,0
4,39,4,0
4,39,5,0
4,39,6,0
4,39,7,0
4,39,8,0
4,39,9,0
4,39,10,0
4,39,11,0
4,39,12,0
4,39,13,0
4,39,14,0
4,39,15,0
4,39,16,0
4,39,17,0
4,39,18,0
4,39,19,0
4,39,20,0
4,39,21,0
4,39,22,0
4,39,23,0
4,39,24,0
4,39,25,0
4,39,26,0
4,39,27,0
4,39,28,0
4,39,29,0
4,39,30,0
4,39,31,0
4,39,32,0
4,39,33,0
4,39,34,0
4,39,35,0
4,39,36,0
4,39,37,0
4,39,38,0
4,39,39,0.000541333
4,39,40,0.001418849
4,39,41,0
4,39,42,0.001199579
4,39,43,0
4,39,44,0
4,39,45,0
4,39,46,0
4,39,47,0
4,39,48,0
4,40,1,0
4,40,2,0
4,40,3,0
4,40,4,0
4,40,5,0
4,40,6,0
4,40,7,0
4,40,8,0
4,40,9,0
4,40,10,0
4,40,11,0
4,40,12,0
4,40,13,0
4,40,14,0
4,40,15,0
4,40,16,0
4,40,17,0
4,40,18,0
4,40,19,0
4,40,20,0
4,40,21,0
4,40,22,0
4,40,23,0
4,40,24,0
4,40,25,0
4,40,26,0
4,40,27,0
4,40,28,0
4,40,29,0
4,40,30,0
4,40,31,0
4,40,32,0
4,40,33,0
4,40,34,0
4,40,35,0
4,40,36,0
4,40,37,0
4,40,38,0
4,40,39,0
4,40,40,0.000940919
4,40,41,0
4,40,42,0
4,40,43,0
4,40,44,0
4,40,45,0
4,40,46,0
4,40,47,0
4,40,48,0
4,41,1,0
4,41,2,0
4,41,3,0
4,41,4,0
4,41,5,0
4,41,6,0
4,41,7,0
4,41,8,0
4,41,9,0
4,41,10,0
4,41,11,0
4,41,12,0
4,41,13,0
4,41,14,0
4,41,15,0
4,41,16,0
4,41,17,0
4,41,18,0
4,41,19,0
4,41,20,0
4,41,21,0
4,41,22,0
4,41,23,0
4,41,24,0
4,41,25,0
4,41,26,0
4,41,27,0
4,41,28,0
4,41,29,0
4,41,30,0
4,41,31,0
4,41,32,0
4,41,33,0
4,41,34,0
4,41,35,0
4,41,36,0
4,41,37,0
4,41,38,0
4,41,39,0
4,41,40,0
4,41,41,0
4,41,42,0.000228967
4,41,43,0.005341526
4,41,44,0
4,41,45,0
4,41,46,0
4,41,47,0
4,41,48,0
4,42,1,0
4,42,2,0
4,42,3,0
4,42,4,0
4,42,5,0
4,42,6,0
4,42,7,0
4,42,8,0
4,42,9,0
4,42,10,0
4,42,11,0
4,42,12,0
4,42,13,0
4,42,14,0
4,42,15,0
4,42,16,0
4,42,17,0
4,42,18,0
4,42,19,0
4,42,20,0
4,42,21,0
4,42,22,0
4,42,23,0
4,42,24,0
4,42,25,0
4,42,26,0
4,42,27,0
4,42,28,0
4,42,29,0
4,42,30,0
4,42,31,0
4,42,32,0
4,42,33,0
4,42,34,0
4,42,35,0
4,42,36,0
4,42,37,0
4,42,38,0
4,42,39,0
4,42,40,0
4,42,41,0
4,42,42,0
4,42,43,0.000444494
4,42,44,0
4,42,45,0
4,42,46,0
4,42,47,0
4,42,48,0
4,43,1,0
4,43,2,0
4,43,3,0
4,43,4,0
4,43,5,0
4,43,6,0
4,43,7,0
4,43,8,0
4,43,9,0
4,43,10,0
4,43,11,0
4,43,12,0
4,43,13,0
4,43,14,0
4,43,15,0
4,43,16,0
4,43,17,0
4,43,18,0
4,43,19,0
4,43,20,0
4,43,21,0
4,43,22,0
4,43,23,0
4,43,24,0
4,43,25,0
4,43,26,0
4,43,27,0
4,43,28,0
4,43,29,0
4,43,30,0
4,43,31,0
4,43,32,0
4,43,33,0
4,43,34,0
4,43,35,0
4,43,36,0
4,43,37,0
4,43,38,0
4,43,39,0
4,43,40,0
4,43,41,0
4,43,42,0
4,43,43,0
4,43,44,0
4,43,45,0
4,43,46,0
4,43,47,0
4,43,48,0
4,44,1,0
4,44,2,0
4,44,3,0
4,44,4,0
4,44,5,0
4,44,6,0
4,44,7,0
4,44,8,0
4,44,9,0
4,44,10,0
4,44,11,0
4,44,12,0
4,44,13,0
4,44,14,0
4,44,15,0
4,44,16,0
4,44,17,0
4,44,18,0
4,44,19,0
4,44,20,0
4,44,21,0
4,44,22,0
4,44,23,0
4,44,24,0
4,44,25,0
4,44,26,0
4,44,27,0
4,44,28,0
4,44,29,0
4,44,30,0
4,44,31,0
4,44,32,0
4,44,33,0
4,44,34,0
4,44,35,0
4,44,36,0
4,44,37,0
4,44,38,0
4,44,39,0
4,44,40,0
4,44,41,0
4,44,42,0
4,44,43,0
4,44,44,0
4,44,45,0
4,44,46,0
4,44,47,0
4,44,48,0
4,45,1,0
4,45,2,0
4,45,3,0
4,45,4,0
4,45,5,0
4,45,6,0
4,45,7,0
4,45,8,0
4,45,9,0
4,45,10,0
4,45,11,0
4,45,12,0
4,45,13,0
4,45,14,0
4,45,15,0
4,45,16,0
4,45,17,0
4,45,18,0
4,45,19,0
4,45,20,0
4,45,21,0
4,45,22,0
4,45,23,0
4,45,24,0
4,45,25,0
4,45,26,0
4,45,27,0
4,45,28,0
4,45,29,0
4,45,30,0
4,45,31,0
4,45,32,0
4,45,33,0
4,45,34,0
4,45,35,0
4,45,36,0
4,45,37,0
4,45,38,0
4,45,39,0
4,45,40,0
4,45,41,0
4,45,42,0
4,45,43,0
4,45,44,0
4,45,45,0
4,45,46,0
4,45,47,0
4,45,48,0
4,46,1,0
4,46,2,0
4,46,3,0
4,46,4,0
4,46,5,0
4,46,6,0
4,46,7,0
4,46,8,0
4,46,9,0
4,46,10,0
4,46,11,0
4,46,12,0
4,46,13,0
4,46,14,0
4,46,15,0
4,46,16,0
4,46,17,0
4,46,18,0
4,46,19,0
4,46,20,0
4,46,21,0
4,46,22,0
4,46,23,0
4,46,24,0
4,46,25,0
4,46,26,0
4,46,27,0
4,46,28,0
4,46,29,0
4,46,30,0
4,46,31,0
4,46,32,0
4,46,33,0
4,46,34,0
4,46,35,0
4,46,36,0
4,46,37,0
4,46,38,0
4,46,39,0
4,46,40,0
4,46,41,0
4,46,42,0
4,46,43,0
4,46,44,0
4,46,45,0
4,46,46,0
4,46,47,0
4,46,48,0
4,47,1,0
4,47,2,0
4,47,3,0
4,47,4,0
4,47,5,0
4,47,6,0
4,47,7,0
4,47,8,0
4,47,9,0
4,47,10,0
4,47,11,0
4,47,12,0
4,47,13,0
4,47,14,0
4,47,15,0
4,47,16,0
4,47,17,0
4,47,18,0
4,47,19,0
4,47,20,0
4,47,21,0
4,47,22,0
4,47,23,0
4,47,24,0
4,47,25,0
4,47,26,0
4,47,27,0
4,47,28,0
4,47,29,0
4,47,30,0
4,47,31,0
4,47,32,0
4,47,33,0
4,47,34,0
4,47,35,0
4,47,36,0
4,47,37,0
4,47,38,0
4,47,39,0
4,47,40,0
4,47,41,0
4,47,42,0
4,47,43,0
4,47,44,0
4,47,45,0
4,47,46,0
4,47,47,0
4,47,48,0
4,48,1,0
4,48,2,0
4,48,3,0
4,48,4,0
4,48,5,0
4,48,6,0
4,48,7,0
4,48,8,0
4,48,9,0
4,48,10,0
4,48,11,0
4,48,12,0
4,48,13,0
4,48,14,0
4,48,15,0
4,48,16,0
4,48,17,0
4,48,18,0
4,48,19,0
4,48,20,0
4,48,21,0
4,48,22,0
4,48,23,0
4,48,24,0
4,48,25,0
4,48,26,0
4,48,27,0
4,48,28,0
4,48,29,0
4,48,30,0
4,48,31,0
4,48,32,0
4,48,33,0
4,48,34,0
4,48,35,0
4,48,36,0
4,48,37,0
4,48,38,0
4,48,39,0
4,48,40,0
4,48,41,0
4,48,42,0
4,48,43,0
4,48,44,0
4,48,45,0
4,48,46,0
4,48,47,0
4,48,48,0
5,1,1,0
5,1,2,0
5,1,3,0
5,1,4,0
5,1,5,0
5,1,6,0
5,1,7,0
5,1,8,0
5,1,9,0
5,1,10,0
5,1,11,0
5,1,12,0
5,1,13,0
5,1,14,0
5,1,15,0
5,1,16,0
5,1,17,0
5,1,18,0
5,1,19,0
5,1,20,0
5,1,21,0
5,1,22,0
5,1,23,0
5,1,24,0
5,1,25,0
5,1,26,0
5,1,27,0
5,1,28,0
5,1,29,0
5,1,30,0
5,1,31,0
5,1,32,0
5,1,33,0
5,1,34,0
5,1,35,0
5,1,36,0
5,1,37,0
5,1,38,0
5,1,39,0
5,1,40,0
5,1,41,0
5,1,42,0
5,1,43,0
5,1,44,0
5,1,45,0
5,1,46,0
5,1,47,0
5,1,48,0
5,2,1,0
5,2,2,0
5,2,3,0
5,2,4,0
5,2,5,0
5,2,6,0
5,2,7,0
5,2,8,0
5,2,9,0
5,2,10,0
5,2,11,0
5,2,12,0
5,2,13,0
5,2,14,0
5,2,15,0
5,2,16,0
5,2,17,0
5,2,18,0
5,2,19,0
5,2,20,0
5,2,21,0
5,2,22,0
5,2,23,0
5,2,24,0
5,2,25,0
5,2,26,0.000397808
5,2,27,0
5,2,28,0
5,2,29,0
5,2,30,0
5,2,31,0
5,2,32,0
5,2,33,0
5,2,34,0
5,2,35,0
5,2,36,0
5,2,37,0
5,2,38,0
5,2,39,0
5,2,40,0
5,2,41,0
5,2,42,0
5,2,43,0
5,2,44,0
5,2,45,0
5,2,46,0
5,2,47,0
5,2,48,0
5,3,1,0
5,3,2,0
5,3,3,0.000675984
5,3,4,9.76E-05
5,3,5,0
5,3,6,0
5,3,7,0
5,3,8,0
5,3,9,0
5,3,10,0
5,3,11,0
5,3,12,0
5,3,13,0
5,3,14,0
5,3,15,0
5,3,16,0
5,3,17,0
5,3,18,0
5,3,19,0
5,3,20,0
5,3,21,0
5,3,22,0
5,3,23,0
5,3,24,0
5,3,25,0
5,3,26,0
5,3,27,0
5,3,28,0
5,3,29,0.000505213
5,3,30,0
5,3,31,0
5,3,32,0
5,3,33,0
5,3,34,0
5,3,35,0.00054142
5,3,36,0
5,3,37,0
5,3,38,0
5,3,39,0
5,3,40,0
5,3,41,0
5,3,42,0
5,3,43,0
5,3,44,0
5,3,45,0
5,3,46,0
5,3,47,0
5,3,48,0
5,4,1,0
5,4,2,0
5,4,3,0
5,4,4,0.000437943
5,4,5,0
5,4,6,0
5,4,7,0
5,4,8,0
5,4,9,0
5,4,10,0
5,4,11,0
5,4,12,0
5,4,13,0
5,4,14,0
5,4,15,0.000532537
5,4,16,0
5,4,17,0
5,4,18,0
5,4,19,0.000740324
5,4,20,0
5,4,21,0
5,4,22,0
5,4,23,0
5,4,24,0
5,4,25,0
5,4,26,0
5,4,27,0
5,4,28,0.000373433
5,4,29,0
5,4,30,0
5,4,31,0
5,4,32,0
5,4,33,0.000133459
5,4,34,0
5,4,35,0
5,4,36,0
5,4,37,0
5,4,38,0
5,4,39,0
5,4,40,0
5,4,41,0
5,4,42,0
5,4,43,0
5,4,44,0
5,4,45,0
5,4,46,0
5,4,47,0
5,4,48,0
5,5,1,0
5,5,2,0
5,5,3,0
5,5,4,0
5,5,5,0
5,5,6,0
5,5,7,0
5,5,8,0.002931869
5,5,9,0
5,5,10,0.000280175
5,5,11,0
5,5,12,0
5,5,13,0
5,5,14,0
5,5,15,0
5,5,16,0.000239474
5,5,17,0.000433544
5,5,18,0.000309922
5,5,19,0
5,5,20,0
5,5,21,0
5,5,22,0
5,5,23,0.000449897
5,5,24,0
5,5,25,0
5,5,26,0
5,5,27,0
5,5,28,0
5,5,29,0
5,5,30,0
5,5,31,0
5,5,32,0
5,5,33,0
5,5,34,0
5,5,35,0
5,5,36,0
5,5,37,0
5,5,38,0
5,5,39,0
5,5,40,0
5,5,41,0
5,5,42,0
5,5,43,0
5,5,44,0
5,5,45,0
5,5,46,0
5,5,47,0
5,5,48,0
5,6,1,0
5,6,2,0
5,6,3,0
5,6,4,0
5,6,5,0
5,6,6,0
5,6,7,0
5,6,8,0.000596667
5,6,9,0.001741581
5,6,10,0
5,6,11,0
5,6,12,0.000724867
5,6,13,0.000515207
5,6,14,0
5,6,15,0
5,6,16,0
5,6,17,0.00019374
5,6,18,0.00030478
5,6,19,0
5,6,20,0
5,6,21,0
5,6,22,0
5,6,23,0
5,6,24,0
5,6,25,0
5,6,26,0
5,6,27,0
5,6,28,0
5,6,29,0
5,6,30,0.000399116
5,6,31,0
5,6,32,0
5,6,33,0
5,6,34,0
5,6,35,0
5,6,36,0
5,6,37,0
5,6,38,0
5,6,39,0
5,6,40,0
5,6,41,0
5,6,42,0
5,6,43,0
5,6,44,0
5,6,45,0
5,6,46,0
5,6,47,0
5,6,48,0
5,7,1,0
5,7,2,0
5,7,3,0
5,7,4,0
5,7,5,0
5,7,6,0
5,7,7,0
5,7,8,0.000161074
5,7,9,0.00039227
5,7,10,0.000296234
5,7,11,0
5,7,12,0
5,7,13,0
5,7,14,0.000653992
5,7,15,0.00024448
5,7,16,0
5,7,17,0
5,7,18,0.000381975
5,7,19,0
5,7,20,9.11E-05
5,7,21,0
5,7,22,0
5,7,23,0.000438798
5,7,24,0
5,7,25,0
5,7,26,0
5,7,27,0
5,7,28,0.000134826
5,7,29,0
5,7,30,0
5,7,31,0
5,7,32,0
5,7,33,0.000447744
5,7,34,0
5,7,35,0
5,7,36,0
5,7,37,0
5,7,38,0
5,7,39,0
5,7,40,0
5,7,41,0
5,7,42,0
5,7,43,0
5,7,44,0
5,7,45,0
5,7,46,0
5,7,47,0
5,7,48,0
5,8,1,0
5,8,2,0
5,8,3,0
5,8,4,0
5,8,5,0
5,8,6,0
5,8,7,0
5,8,8,0
5,8,9,0.001540916
5,8,10,0.000823574
5,8,11,0
5,8,12,0.000151223
5,8,13,0
5,8,14,0.001176604
5,8,15,0.000203746
5,8,16,0.001706705
5,8,17,0
5,8,18,0
5,8,19,0
5,8,20,0
5,8,21,0.000137635
5,8,22,0.000758254
5,8,23,0
5,8,24,0.001469676
5,8,25,0
5,8,26,0
5,8,27,0.000364522
5,8,28,0.000110648
5,8,29,0.000170366
5,8,30,0
5,8,31,0.00094206
5,8,32,0
5,8,33,0.00018645
5,8,34,0
5,8,35,0
5,8,36,0
5,8,37,0
5,8,38,0
5,8,39,0
5,8,40,0
5,8,41,0
5,8,42,0
5,8,43,0
5,8,44,0
5,8,45,0
5,8,46,0
5,8,47,0
5,8,48,0
5,9,1,0
5,9,2,0
5,9,3,0
5,9,4,0
5,9,5,0
5,9,6,0
5,9,7,0
5,9,8,0
5,9,9,0.000840652
5,9,10,0.000351533
5,9,11,0.002366448
5,9,12,0.002089875
5,9,13,0
5,9,14,6.29E-05
5,9,15,0.000230823
5,9,16,0
5,9,17,0.002416854
5,9,18,0.000782125
5,9,19,0
5,9,20,0
5,9,21,0.00097396
5,9,22,0.000549527
5,9,23,0.000679544
5,9,24,0.001783247
5,9,25,0
5,9,26,0.000128179
5,9,27,0.001676458
5,9,28,0.008893587
5,9,29,0
5,9,30,0
5,9,31,0
5,9,32,0
5,9,33,0
5,9,34,0
5,9,35,0.000587403
5,9,36,0
5,9,37,0
5,9,38,0
5,9,39,0
5,9,40,0
5,9,41,0
5,9,42,0
5,9,43,0
5,9,44,0
5,9,45,0
5,9,46,0
5,9,47,0
5,9,48,0
5,10,1,0
5,10,2,0
5,10,3,0
5,10,4,0
5,10,5,0
5,10,6,0
5,10,7,0
5,10,8,0
5,10,9,0
5,10,10,0.000210988
5,10,11,0.002529156
5,10,12,0.002362793
5,10,13,0.003017445
5,10,14,0.000706846
5,10,15,0.000791876
5,10,16,0.000974431
5,10,17,0.005557318
5,10,18,0.002478571
5,10,19,0.000504839
5,10,20,0.002194946
5,10,21,0.001026729
5,10,22,0
5,10,23,0.002403046
5,10,24,0.002844464
5,10,25,0.000350487
5,10,26,0
5,10,27,0.000294952
5,10,28,0.000356447
5,10,29,0.000827192
5,10,30,0
5,10,31,0
5,10,32,0
5,10,33,0
5,10,34,0.000286678
5,10,35,0
5,10,36,0
5,10,37,0.000531741
5,10,38,0
5,10,39,0
5,10,40,0
5,10,41,0
5,10,42,0
5,10,43,0
5,10,44,0
5,10,45,0
5,10,46,0
5,10,47,0
5,10,48,0
5,11,1,0
5,11,2,0
5,11,3,0
5,11,4,0
5,11,5,0
5,11,6,0
5,11,7,0
5,11,8,0
5,11,9,0
5,11,10,0
5,11,11,0.000424916
5,11,12,0.000537536
5,11,13,0.0051584
5,11,14,0.015779768
5,11,15,0.008562157
5,11,16,0.004103418
5,11,17,0.003215069
5,11,18,0.000469593
5,11,19,0.00119672
5,11,20,0.001451978
5,11,21,0.000221296
5,11,22,0.000105601
5,11,23,0.001755027
5,11,24,0
5,11,25,9.21E-05
5,11,26,0.000187395
5,11,27,0.000438622
5,11,28,0
5,11,29,0
5,11,30,0
5,11,31,0
5,11,32,0.00012848
5,11,33,0
5,11,34,0
5,11,35,0
5,11,36,0
5,11,37,0
5,11,38,0
5,11,39,0.00329344
5,11,40,0
5,11,41,0
5,11,42,0
5,11,43,0.000136793
5,11,44,0
5,11,45,0
5,11,46,0
5,11,47,0
5,11,48,0
5,12,1,0
5,12,2,0
5,12,3,0
5,12,4,0
5,12,5,0
5,12,6,0
5,12,7,0
5,12,8,0
5,12,9,0
5,12,10,0
5,12,11,0
5,12,12,0.000380217
5,12,13,0.004611893
5,12,14,0.01393958
5,12,15,0.00728053
5,12,16,0.003736436
5,12,17,0.000557083
5,12,18,0.003772164
5,12,19,0.002944921
5,12,20,0.004583926
5,12,21,0.002334856
5,12,22,0.001501355
5,12,23,0.00200955
5,12,24,0.002502257
5,12,25,0.00039521
5,12,26,0.001611956
5,12,27,0.000203746
5,12,28,0.002054127
5,12,29,0.001281086
5,12,30,0.000253135
5,12,31,0
5,12,32,0
5,12,33,0
5,12,34,0
5,12,35,0.000695076
5,12,36,0
5,12,37,0.003577747
5,12,38,0
5,12,39,0.000478347
5,12,40,0
5,12,41,0
5,12,42,0
5,12,43,0
5,12,44,0
5,12,45,0
5,12,46,0
5,12,47,0
5,12,48,0
5,13,1,0
5,13,2,0
5,13,3,0
5,13,4,0
5,13,5,0
5,13,6,0
5,13,7,0
5,13,8,0
5,13,9,0
5,13,10,0
5,13,11,0
5,13,12,0
5,13,13,0.001137911
5,13,14,0.005614433
5,13,15,0.008246024
5,13,16,0.011155519
5,13,17,0.008052834
5,13,18,0.024378569
5,13,19,0.010866368
5,13,20,0.004960378
5,13,21,0.001813048
5,13,22,0.003097881
5,13,23,0.001804682
5,13,24,0.001553233
5,13,25,0.000663908
5,13,26,0
5,13,27,0.001423971
5,13,28,0.000185191
5,13,29,0
5,13,30,0.002545228
5,13,31,0
5,13,32,0
5,13,33,0
5,13,34,0
5,13,35,0
5,13,36,0
5,13,37,0
5,13,38,0
5,13,39,0
5,13,40,0
5,13,41,0
5,13,42,0
5,13,43,0
5,13,44,0
5,13,45,0
5,13,46,0
5,13,47,0
5,13,48,0
5,14,1,0
5,14,2,0
5,14,3,0
5,14,4,0
5,14,5,0
5,14,6,0
5,14,7,0
5,14,8,0
5,14,9,0
5,14,10,0
5,14,11,0
5,14,12,0
5,14,13,0
5,14,14,0.000788037
5,14,15,0.004862665
5,14,16,0.022256782
5,14,17,0.007876365
5,14,18,0.012600373
5,14,19,0.009298069
5,14,20,0.004078089
5,14,21,0.003619725
5,14,22,0.001424682
